Comune;Provincia;Tipologia;Stelle;Nome;Telefono;Indirizzo;CAP;Citta;Sigla provincia;Indirizzo posta elettronica;Indirizzo internet;Codice esercizio;Id;Latitudine;Longitudine
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;ISTITUTO SAN GIOVANNI BATTISTA;556802394;Via di Ripoli, 82;50126;Firenze;FI;istituto@merlobianco.it;;048017CAF0015;10215;437561212;112892808999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;ISTITUTO SAN GREGORIO;55480955;Via Francesco Bonaini, 9a;50134;Firenze;FI;;;048017CAF0022;10221;437880292999999;112470014999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;ISTITUTO SANTA CHIARA;55215915;Via Borgognissanti, 56;50123;Firenze;FI;;;048017CAF0027;10224;437729801999999;112449518
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;ISTITUTO SUORE OBLATE SPIRITO SANTO;552398202;Via Nazionale, 8;50123;Firenze;FI;;;048017CAF0024;10222;437763925;112511334999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;ISTITUTO SUORE RAVE DI S. ELISABETTA;556811884;Viale Michelangelo, 46;50125;Firenze;FI;s.elisabetta.fi@tiscali.it;;048017CAF0014;10214;438388671;111976799
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;LA COLONICA;55412014;Viuzzo del Pergolino, 2;50139;Firenze;FI;n.vettorello@villaaurora.it;;048017CAF0052;19205;438027992;112509659
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;MADONNA DIVINA PROVVIDENZA;55317263;Via S. Biagio a Petriolo, 33;50145;Firenze;FI;;;048017CAF0042;10236;437954498;111925082
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;PENSIONATO S. FILIPPO NERI;55215701;Via dell' Anguillara, 25;50122;Firenze;FI;info@oratoriosanfilippo.it;www.oratoriosanfilippo.it/ospitalita;048017CAF0026;10223;437696923;112584297
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;PR. I. M.S.C. ALFA  NUOVA;55472883;Via E. Poggi, 6;50129;Firenze;FI;pace.carmine@yahoo.it;;048017CAF0039;10233;43781371;112548607
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;S. MARTA;55489089;Via Di Santa Marta, 7;50139;Firenze;FI;santamarta@email.it;;048017CAF0045;15203;437988416999999;112554116
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;SUORE DOMENICANE;559061778;Via A. Manzoni, 5;50121;Firenze;FI;;;048017CAF0048;18428;437714316;112701639
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;SUORE OBLATE DELL'ASSUNZIONE;552480582;Via Borgo Pinti, 15;50121;Firenze;FI;sroblateborgopinti@virgilio.it;;048017CAF0020;10219;437726144;112625182999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;THE ART INN FLORENCE;550469700;PIAZZA SAN LORENZO, 6;0;Firenze;FI;vincenzo.pezzano@theartinn.com;www.theartinn.com;048017CAF0055;22414;437748323;112546273
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;VILLA CARMEN;55357165;Viale Belfiore, 49;50144;Firenze;FI;info@villacarmenfirenze.com;www.villacarmenfirenze.com;048017CAF0047;18419;437811083;112419197
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;VILLA LA STELLA;555088018;Via Jacopone da Todi, 12;50133;Firenze;FI;info@villalastella.it;www.villalastella.it;048017CAF0038;10232;437945616;112834482999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;VILLA MARIA SS. ASSUNTA;55577690;Via delle Forbici, 38;50133;Firenze;FI;;;048017CAF0033;10228;437908023;112798528
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Ferie;0;VILLA MORGHEN;55697362;Via di Feliceto, 8;50135;Firenze;FI;info@villamorghen.com;www.villamorghen.com;048017CAF0043;10237;437839569;113196176
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;2016;552341146;Viale Giovine Italia, 11;50122;Firenze;FI;info@2016apartments.com;www.2016apartments.com;048017CAV0152;21915;437685662;112696447
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;2B HOLIDAY HOME;;VIA DELLE GHIACCIAIE, 39;0;Firenze;FI;nicolettad.p.bottini@gmail.com;;048017CAV0102;20930;437819484;112440456
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;3 PERLE ALL'ACCADEMIA;3471431424;VIA DEI SERVI, 13;50123;Firenze;FI;treperle_accademia@hotmail.com;;048017CAV0159;21975;43773817;112574691
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;A CASA DI ANITA;;VIA DELLE PINZOCHERE, 4;50122;Firenze;FI;;;048017CAV0180;22194;437691005;112630588
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;A CASA DI CAMILLA;;VIA GHIBELLINA, 37;50122;Firenze;FI;;;048017CAV0167;22062;437691732;112665001
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;A CASA DI SARA;3403029553;Viale F.lli Rosselli, 33;50144;Firenze;FI;acasadisara.cm@gmail.com;;048017CAV0108;21026;43778752;11242172
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;A DUE PASSI DAL DUOMO;3665315414;VIA DEL PROCONSOLO, 9;50122;Firenze;FI;aduepassidalduomo@gmail.com;www.aduepassidalduomo-firenze.com;048017CAV0138;21667;43771999;112578194
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;AI DUE TORRENTI;;Via Giovan Filippo Mariti, 7;50127;Firenze;FI;flaermini@hotmail.it;;048017CAV0231;23167;437904852;112339761
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;AI LUNGARNI;3356115111;Lungarno Vespucci, 30;50123;Firenze;FI;ailungarni@tin.it;www.appartamentifirenze.it;048017CAV0009;10244;4377319;112426424
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ALBA'S GARDEN;55281256;VIA DELLA SCALA, 21;50123;Firenze;FI;pfasterstudio@gmail.com;;048017CAV0105;21028;437740663;112476021
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ALEXICO APARTAMENT;574570550;VIA SANTA REPARATA, 55;50129;Firenze;FI;alexico@gmail.com;;048017CAV0148;21858;437796041;11257068
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;AL GIARDINO DELLE ROSE;3314858018;,;50125;Firenze;FI;info@algiardinodellerose.com;www.algiardinodellerose.com;048017CAV0069;19075;437437096;112580472
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ALLOGGI FRANCESCO - MERI APARTMENT;;Via Claudio Monteverdi, 59;50144;Firenze;FI;meri.lombardi@virgilio.it;;048017CAV0234;23193;437871296;112315656
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;AMMANNATI;;VIA DELLA STUFA, 9;50123;Firenze;FI;agenzia.gallinelli@gmail.com;;048017CAV0130;21685;437758861;112547521
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;AMORINO 3;552670409;VIA DELL'AMORINO, 3;50123;Firenze;FI;info@hotelartatelier.com;www.hotelartatelier.com;048017CAV0199;22725;437750269;112520552
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ANDY HOUSE;3293984759;Via F. Puccinotti, 68;50129;Firenze;FI;booking@andyhouse.it;www.andyhouse.it;048017CAV0040;10268;437851665;112532539
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ANEMONE APRTMENTS;55571296;Via Masaccio, 234;50132;Firenze;FI;info@relaiscloris.com;www.relaiscloris.com;048017CAV0067;18296;437832524;112685378
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ANTICHE MURA;3899920127;VIA DEL PROCONSOLO, 6;0;Firenze;FI;antichemuraexclusiveapartment@gmail.com;;048017CAV0154;21916;437710305;112579818
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APARTMENT DELLA SETA;3668625584;Via del Panico, 2;0;Firenze;FI;ciclamino-srl@pec.it;;048017CAV0086;20728;437699417;112530498
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APARTMENTS CORTE D'ARNOLFO;553860341;Via Arnolfo, 56;50121;Firenze;FI;info@firenzeapartments.it;www.firenzeapartments.it;048017CAV0048;10275;437673822;112721473
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APARTMENTS LUCIA CECIONI;3288420384;VIA MONTEBELLO, 7;50123;Firenze;FI;;;048017CAV0158;21947;437731132;112436779
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APARTMENTS PUCCINI IN FLORENCE;3355827875;Via de Macci, 84;50122;Firenze;FI;;;048017CAV0110;21252;437703244;112659078
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APART RESIDENZA PICCOLO;552670069;Via Ricasoli, 23;50122;Firenze;FI;info@piccoloflorence.com;www.piccoloflorence.com;048017CAV0029;10259;43774808;112570575
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APPARTAMENTO 18;552676239;Chiasso del Buco, 14;50122;Firenze;FI;info@relaisuffizi.it;;048017CAV0224;23036;437691467;112544892
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APPARTAMENTO 19;552476239;Chiasso del Buco, 14;50122;Firenze;FI;info@relaisuffizi.it;;048017CAV0235;23189;437691467;112544892
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APPARTAMENTO BARONCELLI;552676239;CHIASSO DEL BUCO, 14;50121;Firenze;FI;info@relaisuffizi.it;;048017CAV0177;22149;437691518;112544718
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;APPARTAMENTO SIGNORIA;552676239;Via Chiasso del Buco, 14;50122;Firenze;FI;info@relaisuffizi.it;;048017CAV0104;20985;437691517;112544721
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ARGENTIERE;552320078;Via Borelli, 8;50125;Firenze;FI;info@largentiere.it;www.largentiere.it;048017CAV0034;10264;437510138;112394151
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ARTIST 1;3939925490;VIA DELLA CHIESA, 32;50125;Firenze;FI;modestinomusico@gmail.com;;048017CAV0174;22150;437659938;112453167
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;BARBADORI GUEST HOUSE;;Via de' Guicciardini, 10;50125;Firenze;FI;;www.airbnb.co.in/rooms/5646089;048017CAV0212;22786;437671889;112522302
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;BERCHET;3491391159;VIA GIOVANNI BERCHET, 5;50129;Firenze;FI;samassalisa@libero.it;;048017CAV0080;20223;437861738;112653739
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;BIANCA;3913732166;VIA OTTAVIO RINUCCINI, 46;50137;Firenze;FI;info@biancacasavacanza.it;;048017CAV0088;20768;437847244;112295698
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;BSJ APARTMENT;3381479434;BORGO SAN JACOPO, 5;50125;Firenze;FI;sanirosaria@gmail.com;;048017CAV0164;22040;437675276;112525979
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;C2;;VIA CAMILLO CAVOUR, 21;50129;Firenze;FI;;;048017CAV0183;22258;43775848;112563699
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;C4 FLOOR;550881480;VIA CAVOUR, 21;50129;Firenze;FI;manager@florencedomehotel.com;;048017CAV0128;21742;437762006;112567729
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CANTO DEGLI SCALI;3383944101;VIA DELLE TERME, 6;50123;Firenze;FI;info@cantodegliscali.com;www.cantodegliscali.com;048017CAV0126;21669;437697006;112530511
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA BARTHEL;552048615;VIA VOLTERRANA, 103;50124;Firenze;FI;casabarthel@gmail.com;www.riccardobarthel.it;048017CAV0157;21948;43732243;11214572
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA BORGO PINTI;3381473538;BORGO PINTI, 66;0;Firenze;FI;erika.vigni@gmail.com;www.tuscanyluxuryrent.com;048017CAV0095;20845;437748959;112646942
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA BUFALINI;3476146271;VIA MAURIZIO BUFALINI, 3;50121;Firenze;FI;lagabbiadelgrillo@gmail.com;;048017CAV0181;22213;437733618;112589739
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA E APPARTAMENTI PER VACANZA BUONTALENTI;;VIA PIETRAPIANA, 1;50121;Firenze;FI;;;048017CAV0210;22764;43771406;11266138
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA E APPARTAMENTI VACANZE VIA MALIBRAN 53;3385301678;VIA MARIA MALIBRAN, 53;50127;Firenze;FI;restaurocarta@gmail.com;;048017CAV0206;22741;437884102;112277886
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA E APPARTAMENTI VACANZE VIA PASQUINI 2;3385301678;VIA BERNARDO PASQUINI, 2;50127;Firenze;FI;restaurocarta@gmail.com;;048017CAV0208;22740;437877656;112274073
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA FRIDA;3669995096;VIA SANTA MARIA, 44;50125;Firenze;FI;mariafrida@libero.it;www.casafrida.it;048017CAV0115;21325;437650536;112445938
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA GIARDINO UNO;;Via del Giardino Serristori, 1;50125;Firenze;FI;;;048017CAV0226;23038;437643895;112624129
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA GORDIGIANI;3454138196;VIA LUIGI GORDIGIANI, 44;50127;Firenze;FI;info@casagordigiani.com;www.casagordigiani.com;048017CAV0076;20178;43787796;112373639
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASA LILY;3922520629;VIA MINO, 2;50122;Firenze;FI;periccichiara@libero.it;;048017CAV0196;22708;437703945;112661602
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CASINA DE' PITTI;3939925490;Sdrucciolo de' Pitti, 12;50125;Firenze;FI;modestinomusico@gmail.com;;048017CAV0185;22259;437662639;11249252
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CAVALIERI PALACE;555271777;Via Cavalieri, 2;50123;Firenze;FI;info@palacecavalieri.com;www.palacecavalieri.com;048017CAV0082;20670;437707859;112542301
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CERRETANI 4 DUOMO GUEST HOUSE;3387486529;Via de' Cerretani, 4;50123;Firenze;FI;duomoguesthouse@myextrahome.com;www.myextrahome.com/apartments_Florence_duomo-guesthouse.asp;048017CAV0191;22706;437734664;112542216
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CINQUE GIORNATE;3899992606;Via delle Cinque Giornate, 12;50129;Firenze;FI;villinofiorentino@gmail.com;www.villinofiorentino.it;048017CAV0098;20854;437863894;11252097
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;COCO PLACES;;Via Faenza, 54;50123;Firenze;FI;;;048017CAV0223;22837;437762386;112519461
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;COLOMBO 2000;552658437;Piazza San Firenze, 3;50122;Firenze;FI;info@galileo2000.com;;048017CAV0129;21668;437698034;11257325
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CONSOLE HOUSE;55216625;VIA RICASOLI, 45;50121;Firenze;FI;segreteria@console.it;www.console.it/;048017CAV0176;22145;4377669;1125842
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;COSTA SAN GIORGIO;57438418;Costa San Giorgio, 70;50125;Firenze;FI;costasangiorgioflorence@costasangiorgio.it;www.costasangiorgio.it;048017CAV0010;10245;437666098999999;112538874999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;CUPOLAVIEW;;Via Camillo Cavour, 33;50129;Firenze;FI;;;048017CAV0221;22828;437767956;11257325
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DA GIOSUE' IL POETA;3298026761;Via Giosuè Carducci, 3f - 3g;50121;Firenze;FI;appartamentogiosue@gmail.com;;048017CAV0155;21918;43771838;112665262
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DE' BONIZZI;3356094943;Via de' Bonizzi, 2;50122;Firenze;FI;giannajob@gmail.com;;048017CAV0137;21744;437722112;112572183
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DEMIDOFF APARTMENT;552477702;VIA DEI RENAI, 11;50125;Firenze;FI;balconyonarno@gmail.com;;048017CAV0122;21684;437649099;112599746
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DIMORA PIERI;552335652;VIA DELLA CHIESA, 55;50125;Firenze;FI;info@sanfredianoapartments.com;sanfredianoapartments.com;048017CAV0119;21710;437661893;112446083
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DOLCEVITA APARTMENTS;55411920;Via Lippi e Macia, 26;50127;Firenze;FI;info@dolcevitapartments.it;www.dolcevitapartments.it;048017CAV0056;10280;437971740999999;112194719999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DOMUX HOME REPUBBLICA;;PIAZZA DELLA REPUBBLICA, 6;50121;Firenze;FI;info@domuxhome.it;;048017CAV0187;22345;437712197;112545494
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DOMUX HOME RICASOLI;;VIA RICASOLI, 48;50121;Firenze;FI;info@domuxhome.it;;048017CAV0197;22716;437761254;112581591
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;DONATELLO E MICHELANGIOLO;55264061;Piazza Della Signoria, 5;50122;Firenze;FI;info@berchielli.it;www.florenceluxuryapartment.it;048017CAV0033;10263;437695889;112551942999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;EDO;327226220;VIA FIESOLANA, 33;50121;Firenze;FI;edo.firenze@pec.it;;048017CAV0121;21719;437734199;112637197
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ERARENTAL APARTMENTS;;VIA DEI SERVI, 3;50122;Firenze;FI;;;048017CAV0217;22794;437739128;112575899
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ERARENTAL APARTMENTS;;VIA DEI SERVI, 3;50122;Firenze;FI;;www.apartmentserarental.com;048017CAV0218;22792;437739128;112575899
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FANCY APARTMENTS;3295860548;VIA DELLA SCALA, 71;50121;Firenze;FI;benedettagori@aol.com;;048017CAV0169;22064;4377562;1124547
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FEMAS CASA E APPARTAMENTO PER VACANZE;3477152409;VIA CHIARA, 2;50123;Firenze;FI;casafemas@gmail.com;;048017CAV0201;22729;437773068;112531283
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FIRENZE FUTURA;3332932055;VIA VINCENZO BELLINI, 48;50144;Firenze;FI;agersas@hotmail.it;;048017CAV0141;21751;437863572;112361148
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FIRENZE RENTALS;3451109624;PIAZZA DEI GIUOCHI, 2 - Via Cavour , 12;50122;Firenze;FI;info@firenzerentals.com;www.firenzerentals.com;048017CAV0136;21695;437755196;112565903
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FIRENZE SOTTO LE STELLE;55211685;VIA DEL GIGLIO, 8;50122;Firenze;FI;cristian.cini@allorobb.it;;048017CAV0189;22586;437737632;112510767
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FLORENCE ART APARTMENTS;552302417;VIA RICASOLI, 34;50122;Firenze;FI;info@florenceapartments.com;www.florenceapartments.com;048017CAV0083;20712;437755454;112576451
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FLORENCE LUXURY RENT;;PIAZZA DEI SALTERELLI, 4;50122;Firenze;FI;florenceluxuryrent@gmail.com;;048017CAV0162;22038;437692037;112542152
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FLORENTINE HOLIDAYS;3392928895;VIA DEL CORNO, 1;50122;Firenze;FI;florentineholidays@aol.com;;048017CAV0118;21324;437689397;112579182
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FLOSPIRIT;550944551;PIAZZAPIETRO ANNIGONI, 17;50122;Firenze;FI;info@roommo.com;www.roommo.com;048017CAV0165;22046;437709915;112684774
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FLOWER APARTMENT SANTA MARIA NOVELLA;;VIA PALAZZUOLO, 22;50123;Firenze;FI;;;048017CAV0204;22739;4377296;1124806
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FORTE 16;555321990;VIALE ANTONIO GRAMSCI, 16;50132;Firenze;FI;info@forte16.com;www.forte16.com;048017CAV0078;20128;437720056;112713002
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;FRATELLI MAURO;;VIA SAN ZANOBI, 26;50129;Firenze;FI;studiotecnico@studiobanchi.it;;048017CAV0205;22738;437784423;112548535
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;GEMINI STUDIOS;559335428;Viale Fratelli Rosselli, 55;50144;Firenze;FI;info@inflorence-apartments.com;www.inflorence-apartments.com;048017CAV0068;18722;437795363;112442801
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;GIO';3470140620;VIALE GIACOMO MATTEOTTI, 11;50121;Firenze;FI;fl.florenceservices@gmail.com;;048017CAV0166;22065;437782883;112671367
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;GRANDUOMO;552670004;Piazza Duomo, 1/7;50122;Firenze;FI;info@granduomo.com;www.granduomo.com;048017CAV0041;10269;437724716;112552693999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;GUESTHOUSE OLD TOWN IL PONTE SOSPESO;3291516748;VIA DEL PONTE SOSPESO, 4;50142;Firenze;FI;degaleardi@gmail.com;;048017CAV0120;21732;437732658;112336239
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;HOLIDAY HOUSE DAVID FLORENCE;55433613;Via del Berignolo, 30/a;50141;Firenze;FI;100servizi@infow.net;;048017CAV0060;16815;43807183834694;112451666593551
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;HOUSE TOUR;3423802094;VIA DELL'ARDIGLIONE, 23;50124;Firenze;FI;housetour@libero.it;;048017CAV0151;22066;437665991;11244962
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IL CAPRIFOGLIO;3381186834;Vicolo del Barbi, 20;50139;Firenze;FI;marco.14lombardo@gmail.com;;048017CAV0133;21707;437871781;112625788
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IL CORTILE DELLA NAVE;3803891915;Via Maurizio Bufalini, 3/5;50122;Firenze;FI;lagabbiadelgrillo@gmail.com;;048017CAV0096;21032;437733618;112589739
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IL FRANTOIO DELLE GRAZIE;556505510;Via del Guarlone, 4/d;50135;Firenze;FI;info@frantoiodellegrazie.it;www.frantoiodellegrazie.it;048017CAV0035;10265;437712254368406;113183861550171
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IL GIARDINO E ACQUARINFUSA;55689686;Via B. Fortini, 36;50125;Firenze;FI;info@giardinoeacquarinfusa.com;www.giardinoeacquarinfusa.com;048017CAV0015;10250;437525985999999;112813975
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IL GIORNO E LA NOTTE;;VIA FAENZA, 11;50123;Firenze;FI;campajola.marco@gmail.com;;048017CAV0228;23050;437753559;112524849
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IL GRAPPOLO D'ORO;3883921848;VIA DEL RONCO CORTO, 43;50143;Firenze;FI;maura.pupeschi@virgilio.it;www.ilgrappolodoro.it;048017CAV0190;22587;437651867;112099757
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IL PRESTO DI SAN MARTINO;;VIA DEL PRESTO DI SAN MARTINO, 13;50125;Firenze;FI;;;048017CAV0146;21851;437669737;112485204
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IL SETTEBELLO;550944200;Via T. Alderotti, 89;50139;Firenze;FI;info@residenzamarotta.it;www.residenzamarotta.it;048017CAV0058;15166;437993801;112460002999999
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IN FLORENCE APARTMENT ALBERTI;;VIA LORENZO DI CREDI, 1;50136;Firenze;FI;mafinp@gmazzini.it;;048017CAV0194;22697;437698995;112820089
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;IN FLORENCE APARTMENT ALBERTI;55289139;VIA LORENZO DI CREDI, 1;50136;Firenze;FI;mafinp@gmazzini.it;;048017CAV0195;22695;437698995;112820089
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ISOTTA;3358120150;VIA GIOVANNI DEL PIAN DEI CARPINI, 96/4;50127;Firenze;FI;peckkira1@gmail.com;;048017CAV0079;20175;4380128;1123391
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;ITACO;;VIA DEI PEPI, 15;50122;Firenze;FI;amministrazione@itaco-italia.com;;048017CAV0173;22141;437703485;112628974
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;JL APARTMENTS;55245321;VIA SILVIO PELLICO, 7;50139;Firenze;FI;kometasuites@arizonahotel.it;;048017CAV0145;21841;437751946;112693262
FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Case per Vacanze;0;JUST FLORENCE FAENZA;3313298615;VIA FAENZA, 12;50129;Firenze;FI;justflorence@mail.com;;048017CAV0142;21774;437757245;112522495
